H3_Hex_ID,Population_2018,Terminals_In_Hex,Has_Terminal
883e6289adfffff,246,0,False
883e6289c3fffff,0,0,False
883e6289c7fffff,140,0,False
883e6289cdfffff,70,0,False
883e6289d1fffff,0,0,False
883e6289d5fffff,0,0,False
883e6289d7fffff,0,0,False
883e6289d9fffff,0,0,False
883e6289ddfffff,0,0,False
883e6289e7fffff,246,0,False
883e6289e9fffff,228,0,False
883e6289ebfffff,246,0,False
883e6289edfffff,246,0,False
883e628a03fffff,1667,0,False
883e628a0bfffff,1667,0,False
883e628a0dfffff,1547,0,False
883e628a15fffff,2176,0,False
883e628a19fffff,2595,0,False
883e628a25fffff,567,1,True
883e628a33fffff,1563,1,True
883e628a45fffff,1113,0,False
883e628a47fffff,1668,0,False
883e628a53fffff,2617,0,False
883e628a81fffff,4177,0,False
883e628a89fffff,4177,0,False
883e628a8bfffff,7587,0,False
883e628a8dfffff,4207,1,True
883e628a91fffff,23212,0,False
883e628a93fffff,74517,0,False
883e628a97fffff,70509,1,True
883e628a99fffff,19170,0,False
883e628a9bfffff,48701,0,False
883e628a9dfffff,6133,1,True
883e628aa3fffff,14427,0,False
883e628aa5fffff,7977,0,False
883e628aa9fffff,7977,0,False
883e628aadfffff,7977,0,False
883e628ab3fffff,11642,0,False
883e628ab5fffff,18043,2,True
883e628ab7fffff,34321,0,False
883e628abbfffff,9898,0,False
883e628ac7fffff,4178,0,False
883e628ac9fffff,3830,0,False
883e628ad7fffff,11838,0,False
883e628ad9fffff,6111,0,False
883e628ae1fffff,5953,0,False
883e628ae3fffff,7276,0,False
883e628ae5fffff,5010,0,False
883e628ae7fffff,7942,1,True
883e628aebfffff,7492,0,False
883e628b01fffff,1824,0,False
883e628b03fffff,948,1,True
883e628b05fffff,1824,0,False
883e628b07fffff,1008,0,False
883e628b09fffff,1484,0,False
883e628b0bfffff,1439,0,False
883e628b0dfffff,1824,2,True
883e628b11fffff,240,0,False
883e628b15fffff,252,0,False
883e628b19fffff,923,0,False
883e628b1bfffff,100,0,False
883e628b1dfffff,902,0,False
883e628b21fffff,969,0,False
883e628b23fffff,89,0,False
883e628b25fffff,763,0,False
883e628b27fffff,89,0,False
883e628b29fffff,1824,0,False
883e628b2bfffff,917,1,True
883e628b2dfffff,1824,0,False
883e628b31fffff,89,0,False
883e628b33fffff,89,0,False
883e628b35fffff,89,0,False
883e628b37fffff,89,0,False
883e628b39fffff,314,0,False
883e628b3dfffff,293,0,False
883e628b45fffff,1825,0,False
883e628b47fffff,1520,0,False
883e628b4dfffff,1417,0,False
883e628b57fffff,1690,0,False
883e628b61fffff,1824,0,False
883e628b63fffff,1824,0,False
883e628b65fffff,1824,0,False
883e628b67fffff,1824,0,False
883e628b69fffff,1825,1,True
883e628b6bfffff,1824,0,False
883e628b6dfffff,1825,0,False
883e628c01fffff,45214,1,True
883e628c03fffff,4261,0,False
883e628c05fffff,67202,0,False
883e628c07fffff,38984,0,False
883e628c09fffff,25309,0,False
883e628c0bfffff,24714,0,False
883e628c0dfffff,43064,0,False
883e628c11fffff,4327,0,False
883e628c13fffff,4261,0,False
883e628c15fffff,4261,0,False
883e628c17fffff,4260,0,False
883e628c19fffff,5651,0,False
883e628c1bfffff,5536,1,True
883e628c1dfffff,4417,1,True
883e628c21fffff,63950,0,False
883e628c23fffff,18220,0,False
883e628c25fffff,12775,1,True
883e628c27fffff,13363,2,True
883e628c29fffff,119559,1,True
883e628c2bfffff,76440,0,False
883e628c2dfffff,62356,1,True
883e628c31fffff,4938,0,False
883e628c33fffff,2862,0,False
883e628c35fffff,6455,0,False
883e628c37fffff,4700,0,False
883e628c39fffff,4261,1,True
883e628c3bfffff,4260,0,False
883e628c3dfffff,9966,1,True
883e628c41fffff,4388,0,False
883e628c43fffff,8761,0,False
883e628c45fffff,13589,0,False
883e628c47fffff,3754,0,False
883e628c49fffff,9454,0,False
883e628c4bfffff,6808,0,False
883e628c4dfffff,8578,0,False
883e628c51fffff,2677,0,False
883e628c53fffff,5662,0,False
883e628c55fffff,4835,0,False
883e628c57fffff,5367,0,False
883e628c59fffff,2576,0,False
883e628c5bfffff,3872,0,False
883e628c5dfffff,3342,0,False
883e628c61fffff,72964,0,False
883e628c63fffff,71402,0,False
883e628c65fffff,43428,2,True
883e628c67fffff,77149,0,False
883e628c69fffff,19626,0,False
883e628c6bfffff,43248,1,True
883e628c6dfffff,14052,1,True
883e628c8dfffff,625,1,True
883e628cc1fffff,4805,0,False
883e628cc3fffff,4367,0,False
883e628cc5fffff,4260,0,False
883e628cc7fffff,4175,0,False
883e628cc9fffff,5684,0,False
883e628ccbfffff,6895,0,False
883e628ccdfffff,5346,1,True
883e628cd1fffff,3026,0,False
883e628cd3fffff,1797,0,False
883e628cddfffff,3862,0,False
883e628ce1fffff,1289,1,True
883e628ce3fffff,625,0,False
883e628ce5fffff,758,0,False
883e628ce9fffff,4260,0,False
883e628cebfffff,2331,0,False
883e628cedfffff,4240,0,False
883e628d03fffff,10724,0,False
883e628d09fffff,5532,0,False
883e628d0bfffff,8416,0,False
883e628d0dfffff,6336,0,False
883e628d11fffff,4985,0,False
883e628d13fffff,4997,0,False
883e628d1dfffff,6713,0,False
883e628d21fffff,3244,0,False
883e628d29fffff,3245,1,True
883e628d2dfffff,3215,0,False
883e628d41fffff,25988,0,False
883e628d43fffff,14657,0,False
883e628d47fffff,4927,0,False
883e628d49fffff,59648,1,True
883e628d4bfffff,45234,1,True
883e628d4dfffff,27713,0,False
883e628d55fffff,8757,0,False
883e628d57fffff,8340,1,True
883e628d5bfffff,54617,0,False
883e628d5dfffff,21292,0,False
883e628d63fffff,5157,0,False
883e628d67fffff,3356,0,False
883e628d69fffff,5247,0,False
883e628d83fffff,6427,0,False
883e628d85fffff,4031,0,False
883e628d8bfffff,13572,0,False
883e628d8dfffff,5064,0,False
883e628d95fffff,7656,0,False
883e628d9dfffff,1010,0,False
883e628da1fffff,9808,0,False
883e628da3fffff,11702,0,False
883e628da7fffff,12233,0,False
883e628da9fffff,6464,0,False
883e628dabfffff,4228,0,False
883e628dadfffff,6617,0,False
883e628db1fffff,24206,0,False
883e628db3fffff,26748,0,False
883e628db7fffff,23670,0,False
883e628db9fffff,25649,0,False
883e628dbbfffff,33028,0,False
883e628dc1fffff,84399,0,False
883e628dc3fffff,51391,0,False
883e628dc5fffff,5065,0,False
883e628dc7fffff,5065,0,False
883e628dc9fffff,9167,0,False
883e628dcbfffff,5189,0,False
883e628dd5fffff,19711,0,False
883e628dddfffff,8957,0,False
883e628de1fffff,12585,0,False
883e628de5fffff,3806,0,False
883e628debfffff,6196,0,False
883e628e01fffff,18640,0,False
883e628e03fffff,10710,1,True
883e628e05fffff,17240,0,False
883e628e07fffff,10881,0,False
883e628e09fffff,35604,0,False
883e628e0bfffff,10138,1,True
883e628e0dfffff,30251,2,True
883e628e11fffff,17020,0,False
883e628e13fffff,12345,0,False
883e628e15fffff,69546,0,False
883e628e17fffff,47130,0,False
883e628e19fffff,4519,0,False
883e628e1bfffff,9108,0,False
883e628e1dfffff,6576,1,True
883e628e21fffff,40399,0,False
883e628e23fffff,14456,2,True
883e628e25fffff,35752,1,True
883e628e27fffff,16999,1,True
883e628e29fffff,38977,1,True
883e628e2bfffff,36790,0,False
883e628e2dfffff,39156,2,True
883e628e35fffff,6593,1,True
883e628e37fffff,2993,0,False
883e628e39fffff,53062,1,True
883e628e3dfffff,13419,0,False
883e628e41fffff,48765,0,False
883e628e43fffff,41977,1,True
883e628e45fffff,43767,1,True
883e628e47fffff,29512,0,False
883e628e49fffff,57490,0,False
883e628e4bfffff,50588,1,True
883e628e4dfffff,48302,1,True
883e628e51fffff,22092,1,True
883e628e53fffff,3972,0,False
883e628e55fffff,31202,0,False
883e628e57fffff,4860,0,False
883e628e59fffff,34142,0,False
883e628e5bfffff,2737,0,False
883e628e5dfffff,36702,0,False
883e628e61fffff,13087,1,True
883e628e63fffff,11934,1,True
883e628e67fffff,11829,0,False
883e628e69fffff,25729,0,False
883e628e6bfffff,17254,1,True
883e628e6dfffff,12239,0,False
883e628e81fffff,779,0,False
883e628e83fffff,1666,0,False
883e628e85fffff,6092,0,False
883e628e87fffff,24175,0,False
883e628e89fffff,777,0,False
883e628e8bfffff,1709,0,False
883e628e8dfffff,1587,0,False
883e628e99fffff,2124,0,False
883e628e9dfffff,1799,0,False
883e628ea1fffff,5539,0,False
883e628ea3fffff,9417,0,False
883e628ea5fffff,5727,0,False
883e628ea7fffff,5694,0,False
883e628ea9fffff,2670,0,False
883e628eabfffff,10343,0,False
883e628eadfffff,4579,0,False
883e628eb5fffff,13596,0,False
883e628eb9fffff,13082,1,True
883e628ebdfffff,36879,0,False
883e628ec1fffff,6414,0,False
883e628ec3fffff,14188,1,True
883e628ec5fffff,348,0,False
883e628ec7fffff,348,0,False
883e628ec9fffff,581,0,False
883e628ecbfffff,10484,1,True
883e628ecdfffff,1968,0,False
883e628ed1fffff,6136,0,False
883e628ed3fffff,2044,1,True
883e628ed5fffff,11079,0,False
883e628ed7fffff,1782,0,False
883e628ed9fffff,22596,0,False
883e628edbfffff,13076,0,False
883e628eddfffff,16097,0,False
883e628ee9fffff,15460,0,False
883e628eebfffff,1301,0,False
883e628eedfffff,5902,0,False
883e628f01fffff,16659,2,True
883e628f03fffff,31718,0,False
883e628f05fffff,24471,1,True
883e628f07fffff,36557,0,False
883e628f09fffff,10019,1,True
883e628f0bfffff,1374,1,True
883e628f0dfffff,56859,0,False
883e628f11fffff,28728,2,True
883e628f13fffff,12303,0,False
883e628f15fffff,15183,1,True
883e628f17fffff,16670,0,False
883e628f19fffff,26769,0,False
883e628f1bfffff,31009,0,False
883e628f1dfffff,18656,0,False
883e628f21fffff,62824,0,False
883e628f23fffff,62055,1,True
883e628f25fffff,81621,0,False
883e628f27fffff,46802,1,True
883e628f29fffff,20078,0,False
883e628f2bfffff,55404,0,False
883e628f2dfffff,53861,1,True
883e628f31fffff,20434,0,False
883e628f35fffff,33623,0,False
883e628f37fffff,12304,0,False
883e628f3dfffff,39340,0,False
883e628f41fffff,35131,1,True
883e628f43fffff,12211,0,False
883e628f45fffff,66987,1,True
883e628f47fffff,45196,0,False
883e628f49fffff,32326,1,True
883e628f4bfffff,9938,0,False
883e628f4dfffff,57707,0,False
883e628f53fffff,17062,2,True
883e628f55fffff,3702,3,True
883e628f57fffff,13177,0,False
883e628f59fffff,7303,0,False
883e628f5bfffff,5343,0,False
883e628f5dfffff,11857,1,True
883e628f61fffff,88873,1,True
883e628f63fffff,67737,0,False
883e628f65fffff,14824,0,False
883e628f67fffff,77564,0,False
883e628f69fffff,76908,0,False
883e628f6bfffff,67664,0,False
883e628f6dfffff,65653,0,False
883e6291b7fffff,5607,1,True
883e629435fffff,4265,0,False
883e629481fffff,2192,0,False
883e629483fffff,2192,0,False
883e629485fffff,2192,0,False
883e629487fffff,2192,0,False
883e629489fffff,2192,0,False
883e62948bfffff,2192,0,False
883e62948dfffff,2192,0,False
883e629493fffff,2191,0,False
883e629495fffff,2191,0,False
883e629499fffff,2192,0,False
883e62949bfffff,2191,0,False
883e6294a3fffff,5507,1,True
883e6294a7fffff,6895,0,False
883e6294a9fffff,4086,0,False
883e6294abfffff,2515,0,False
883e6294b5fffff,4198,0,False
883e6294bbfffff,751,0,False
883e6294bdfffff,2673,0,False
883e6294c1fffff,1390,0,False
883e6294c5fffff,1902,0,False
883e6294c7fffff,2107,0,False
883e6294cdfffff,1388,0,False
883e6294d1fffff,1722,0,False
883e6294d3fffff,2192,0,False
883e6294d7fffff,2026,0,False
883e6294d9fffff,1961,0,False
883e6294dbfffff,2192,0,False
883e6294e3fffff,2552,1,True
883e6294ebfffff,2192,0,False
883e629513fffff,5113,0,False
883e629515fffff,3476,0,False
883e629519fffff,2538,0,False
883e62951bfffff,3704,0,False
883e629527fffff,4144,0,False
883e629581fffff,3305,0,False
883e629587fffff,3330,0,False
883e62958bfffff,3952,0,False
883e629593fffff,12817,0,False
883e629597fffff,26216,0,False
883e62959bfffff,7318,0,False
883e6295a3fffff,4193,0,False
883e6295adfffff,2187,0,False
883e6295b1fffff,3293,0,False
883e6295b5fffff,3287,0,False
883e6295b9fffff,3329,0,False
883e6295bbfffff,13735,0,False
883e6295bdfffff,3329,0,False
883e6295c1fffff,3896,0,False
883e6295cdfffff,5179,0,False
883e6295d1fffff,4689,0,False
883e6295e1fffff,2105,0,False
883e6295e9fffff,4346,0,False
883e6299a5fffff,1307,0,False
883e6299b1fffff,0,0,False
883e6299b9fffff,0,0,False
883e6299bdfffff,0,0,False
883e62b013fffff,144,0,False
883e62b081fffff,144,0,False
883e62b083fffff,144,0,False
883e62b089fffff,144,0,False
883e62b08bfffff,144,0,False
883e62b08dfffff,144,0,False
883e62b09dfffff,144,0,False
883e62b0c1fffff,144,0,False
883e62b0c3fffff,144,0,False
883e62b0c5fffff,144,0,False
883e62b0c7fffff,144,0,False
883e62b0cbfffff,144,0,False
883e62b0cdfffff,144,0,False
883e62b0d1fffff,144,0,False
883e62b0d5fffff,144,0,False
883e62b0d7fffff,144,0,False
883e62b0ddfffff,144,0,False
883e62b0e9fffff,144,0,False
883e62b0ebfffff,144,0,False
883e62b101fffff,1840,0,False
883e62b103fffff,1840,0,False
883e62b105fffff,1840,0,False
883e62b107fffff,1840,0,False
883e62b121fffff,1935,0,False
883e62b123fffff,1840,0,False
883e62b125fffff,2226,0,False
883e62b127fffff,1848,0,False
883e62b12bfffff,1840,0,False
883e62b12dfffff,2057,1,True
883e62b131fffff,972,0,False
883e62b133fffff,144,0,False
883e62b135fffff,1289,0,False
883e62b137fffff,98,0,False
883e62b139fffff,1840,0,False
883e62b13bfffff,353,0,False
883e62b13dfffff,1840,0,False
883e62b161fffff,1840,0,False
883e62b165fffff,1847,1,True
883e62b167fffff,1840,0,False
883e62b1e5fffff,144,0,False
883e62b201fffff,231,0,False
883e62b203fffff,231,0,False
883e62b205fffff,231,0,False
883e62b20bfffff,230,0,False
883e62b20dfffff,213,0,False
883e62b211fffff,1155,0,False
883e62b213fffff,1435,0,False
883e62b217fffff,994,0,False
883e62b219fffff,1303,0,False
883e62b21bfffff,1435,0,False
883e62b257fffff,163,0,False
883e62b261fffff,191,0,False
883e62b263fffff,231,0,False
883e62b265fffff,140,0,False
883e62b267fffff,231,0,False
883e62b281fffff,1434,0,False
883e62b283fffff,1434,0,False
883e62b285fffff,1434,0,False
883e62b287fffff,1434,0,False
883e62b289fffff,1434,0,False
883e62b28bfffff,1434,0,False
883e62b28dfffff,1434,0,False
883e62b291fffff,892,0,False
883e62b295fffff,1434,0,False
883e62b297fffff,1087,0,False
883e62b29dfffff,1434,1,True
883e62b2a1fffff,1434,0,False
883e62b2a3fffff,1235,0,False
883e62b2a5fffff,1400,0,False
883e62b2a7fffff,945,0,False
883e62b2a9fffff,1434,0,False
883e62b2abfffff,1434,0,False
883e62b2adfffff,1434,0,False
883e62b2b1fffff,1003,0,False
883e62b2b9fffff,1434,0,False
883e62b2bbfffff,1434,0,False
883e62b2bdfffff,1434,0,False
883e62b2c1fffff,1435,1,True
883e62b2c3fffff,1434,0,False
883e62b2c5fffff,1435,0,False
883e62b2c7fffff,1434,0,False
883e62b2c9fffff,1435,0,False
883e62b2cbfffff,1435,0,False
883e62b2cdfffff,1435,0,False
883e62b2d1fffff,1434,0,False
883e62b2d5fffff,1434,0,False
883e62b2d7fffff,1434,0,False
883e62b2d9fffff,864,0,False
883e62b2ddfffff,1434,0,False
883e62b2e1fffff,1434,0,False
883e62b2e3fffff,1434,0,False
883e62b2e7fffff,1434,0,False
883e62b2e9fffff,1435,0,False
883e62b2ebfffff,1434,0,False
883e62b601fffff,43,0,False
883e62b605fffff,34,0,False
883e62b60dfffff,0,0,False
883e62b621fffff,623,0,False
883e62b623fffff,74,0,False
883e62b629fffff,688,0,False
883e62b62bfffff,74,0,False
883e62b62dfffff,1359,1,True
883e62b635fffff,74,0,False
883e62b63dfffff,74,0,False
883e62b661fffff,309,0,False
883e62b663fffff,0,0,False
883e62b665fffff,813,0,False
883e62b667fffff,700,0,False
883e62b66bfffff,0,0,False
883e62b71dfffff,27,0,False
883e62b74bfffff,729,0,False
883e62b751fffff,1161,0,False
883e62b753fffff,1153,0,False
883e62b755fffff,1006,0,False
883e62b757fffff,180,0,False
883e62b759fffff,1055,0,False
883e62b75bfffff,1359,0,False
883e62b75dfffff,1007,0,False
883e62b76dfffff,1268,0,False
883e62b811fffff,2,0,False
883e62b813fffff,3,0,False
883e62b815fffff,1,0,False
883e62b817fffff,2,0,False
883e62b81bfffff,2,0,False
883e62b81dfffff,2,1,True
883e62b845fffff,4569,1,True
883e62b849fffff,651,0,False
883e62b84dfffff,2542,0,False
883e62b851fffff,2,0,False
883e62b855fffff,2,0,False
883e62b857fffff,2,0,False
883e62b859fffff,291,0,False
883e62b869fffff,5387,0,False
883e62b86bfffff,3918,0,False
883e62b86dfffff,5341,0,False
883e62b8e9fffff,7,0,False
883e62ba01fffff,2241,0,False
883e62ba03fffff,2097,0,False
883e62ba05fffff,2241,0,False
883e62ba07fffff,1382,0,False
883e62ba09fffff,2241,0,False
883e62ba0bfffff,2241,0,False
883e62ba0dfffff,2241,0,False
883e62ba11fffff,2237,0,False
883e62ba13fffff,1615,1,True
883e62ba15fffff,1457,1,True
883e62ba17fffff,912,0,False
883e62ba19fffff,2241,0,False
883e62ba1bfffff,2196,0,False
883e62ba1dfffff,2241,0,False
883e62ba21fffff,2703,0,False
883e62ba23fffff,1031,0,False
883e62ba25fffff,2795,0,False
883e62ba27fffff,2699,0,False
883e62ba29fffff,2241,0,False
883e62ba2dfffff,2446,1,True
883e62ba31fffff,905,0,False
883e62ba33fffff,904,0,False
883e62ba35fffff,905,1,True
883e62ba39fffff,905,0,False
883e62ba3bfffff,905,0,False
883e62ba3dfffff,905,0,False
883e62ba41fffff,1880,0,False
883e62ba43fffff,2241,0,False
883e62ba45fffff,214,0,False
883e62ba47fffff,2136,0,False
883e62ba49fffff,870,1,True
883e62ba4bfffff,2242,0,False
883e62ba4dfffff,199,0,False
883e62ba53fffff,2241,0,False
883e62ba55fffff,2241,0,False
883e62ba57fffff,2241,0,False
883e62ba59fffff,2193,0,False
883e62ba5bfffff,1915,0,False
883e62ba5dfffff,2241,0,False
883e62ba61fffff,1945,0,False
883e62ba63fffff,2241,0,False
883e62ba65fffff,2242,0,False
883e62ba67fffff,2241,0,False
883e62ba69fffff,199,0,False
883e62ba6bfffff,1003,0,False
883e62ba6dfffff,878,0,False
883e62ba81fffff,11,1,True
883e62ba85fffff,10,0,False
883e62ba87fffff,10,0,False
883e62ba89fffff,11,0,False
883e62ba8bfffff,11,0,False
883e62ba8dfffff,11,0,False
883e62ba95fffff,11,0,False
883e62ba99fffff,11,0,False
883e62ba9dfffff,11,0,False
883e62baa1fffff,9,0,False
883e62baa3fffff,10,0,False
883e62baa9fffff,8,0,False
883e62baabfffff,10,0,False
883e62bab9fffff,10,0,False
883e62babdfffff,10,0,False
883e62bac1fffff,11,0,False
883e62bac3fffff,11,0,False
883e62bac5fffff,11,0,False
883e62bac7fffff,11,0,False
883e62bac9fffff,1429,0,False
883e62bacbfffff,11,0,False
883e62bacdfffff,1203,1,True
883e62bad1fffff,37,0,False
883e62bad3fffff,11,0,False
883e62bad5fffff,11,0,False
883e62bad7fffff,11,0,False
883e62bad9fffff,144,0,False
883e62badbfffff,124,0,False
883e62baddfffff,56,0,False
883e62bae1fffff,904,0,False
883e62bae3fffff,317,0,False
883e62bae5fffff,713,0,False
883e62bae9fffff,821,0,False
883e62baebfffff,306,0,False
883e62baedfffff,904,0,False
883e62bb01fffff,393,0,False
883e62bb03fffff,29,0,False
883e62bb05fffff,204,0,False
883e62bb07fffff,1477,0,False
883e62bb0bfffff,2460,0,False
883e62bb11fffff,3071,0,False
883e62bb13fffff,4333,1,True
883e62bb15fffff,2564,1,True
883e62bb17fffff,5388,1,True
883e62bb19fffff,2795,2,True
883e62bb1bfffff,2795,1,True
883e62bb1dfffff,2611,0,False
883e62bb21fffff,664,0,False
883e62bb23fffff,5018,1,True
883e62bb25fffff,45,0,False
883e62bb29fffff,0,0,False
883e62bb2bfffff,531,0,False
883e62bb2dfffff,0,0,False
883e62bb31fffff,7433,0,False
883e62bb39fffff,5421,0,False
883e62bb3bfffff,6284,1,True
883e62bb3dfffff,6859,1,True
883e62bb51fffff,2539,0,False
883e62bb53fffff,2781,0,False
883e62bb55fffff,2774,0,False
883e62bb57fffff,2795,0,False
883e62bb59fffff,2242,0,False
883e62bb5bfffff,2241,0,False
883e62bb5dfffff,3138,0,False
883e62c29bfffff,0,0,False
883e62c601fffff,246,0,False
883e62c60bfffff,246,0,False
883e62c611fffff,246,0,False
883e62c613fffff,246,0,False
883e62c619fffff,246,0,False
883e62c61bfffff,246,0,False
883e62c61dfffff,246,0,False
883e62c62dfffff,92,0,False
883e62c641fffff,5100,0,False
883e62c645fffff,4188,0,False
883e62c649fffff,4207,0,False
883e62c64bfffff,3027,0,False
883e62c64dfffff,5053,0,False
883e62c661fffff,0,0,False
883e62c663fffff,137,0,False
883e62c665fffff,192,0,False
883e62c667fffff,0,0,False
883e62c669fffff,3881,0,False
883e62c66bfffff,20,0,False
883e62c66dfffff,14027,1,True
883e62c689fffff,246,0,False
883e62c68bfffff,246,0,False
883e62c691fffff,246,0,False
883e62c693fffff,246,0,False
883e62c695fffff,246,0,False
883e62c697fffff,246,0,False
883e62c699fffff,246,0,False
883e62c69bfffff,246,0,False
883e62c69dfffff,246,0,False
883e62c6b3fffff,246,0,False
883e62c6bbfffff,246,0,False
883e62c6c1fffff,246,0,False
883e62c6c3fffff,246,0,False
883e62c6c9fffff,246,0,False
883e62c6cbfffff,246,0,False
883e62c6cdfffff,246,0,False
883e62c6d1fffff,246,0,False
883e62c6d3fffff,246,0,False
883e62c6d5fffff,246,0,False
883e62c6d7fffff,246,0,False
883e62c6dbfffff,246,0,False
883e62c6ddfffff,246,0,False
883e62c709fffff,0,0,False
883e62c70bfffff,103,0,False
883e62c741fffff,0,1,True
883e62c743fffff,0,0,False
883e62c747fffff,0,1,True
883e62c749fffff,0,1,True
883e62c74bfffff,0,0,False
883e62c74dfffff,0,0,False
883e62c751fffff,0,0,False
883e62c755fffff,0,0,False
883e62c757fffff,68,0,False
883e62c75bfffff,0,0,False
883e62c75dfffff,0,0,False
883e62d481fffff,111,0,False
883e62d483fffff,111,1,True
883e62d485fffff,219,0,False
883e62d487fffff,122,0,False
883e62d489fffff,111,0,False
883e62d48bfffff,111,0,False
883e62d48dfffff,111,0,False
883e62d491fffff,111,0,False
883e62d493fffff,109,0,False
883e62d495fffff,111,0,False
883e62d497fffff,111,0,False
883e62d499fffff,107,0,False
883e62d49bfffff,96,0,False
883e62d49dfffff,111,0,False
883e62d4a1fffff,1486,1,True
883e62d4a3fffff,2994,1,True
883e62d4a5fffff,1080,0,False
883e62d4a7fffff,5083,0,False
883e62d4a9fffff,698,1,True
883e62d4abfffff,926,0,False
883e62d4adfffff,1493,0,False
883e62d4b1fffff,111,0,False
883e62d4b3fffff,119,0,False
883e62d4b7fffff,1113,1,True
883e62d4b9fffff,111,0,False
883e62d4bbfffff,111,1,True
883e62d4bdfffff,925,0,False
883e62d4d1fffff,378,0,False
883e62d4d3fffff,1285,0,False
883e62d4d5fffff,111,0,False
883e62d4d7fffff,111,0,False
883e62d4d9fffff,1381,0,False
883e62d4dbfffff,1824,0,False
883e62d4e3fffff,406,0,False
883e62d4e7fffff,718,0,False
883e62d581fffff,5382,0,False
883e62d583fffff,8624,0,False
883e62d589fffff,3197,0,False
883e62d58bfffff,3334,1,True
883e62d591fffff,7279,0,False
883e62d593fffff,8871,0,False
883e62d595fffff,9615,0,False
883e62d597fffff,13021,0,False
883e62d599fffff,1635,0,False
883e62d59dfffff,3026,1,True
883e62d5a1fffff,0,0,False
883e62d5a3fffff,0,0,False
883e62d5a5fffff,0,0,False
883e62d5a7fffff,0,1,True
883e62d5abfffff,0,0,False
883e62d5b3fffff,18776,2,True
883e62d5b5fffff,0,0,False
883e62d5b7fffff,43,0,False
883e62d5bbfffff,18511,1,True
883e62d5bdfffff,340,0,False
883e62d5d3fffff,1378,0,False
883e62d5d5fffff,2907,0,False
883e62d5d7fffff,2623,0,False
883e62d5dbfffff,1733,0,False
883e62d681fffff,1825,0,False
883e62d683fffff,1825,1,True
883e62d687fffff,1586,0,False
883e62d689fffff,1825,0,False
883e62d68bfffff,1825,0,False
883e62d68dfffff,1736,0,False
883e62d691fffff,1825,0,False
883e62d693fffff,1825,0,False
883e62d695fffff,1825,0,False
883e62d697fffff,1825,0,False
883e62d699fffff,1825,0,False
883e62d69bfffff,1825,0,False
883e62d69dfffff,1825,0,False
883e62d6b1fffff,1402,0,False
883e62d6b3fffff,1825,0,False
883e62d6b9fffff,1825,0,False
883e62d6bbfffff,1825,0,False
883e62d6d1fffff,1825,0,False
883e62d6d3fffff,1825,0,False
883e62d6d5fffff,1825,0,False
883e62d6d7fffff,1825,0,False
883e62d6dbfffff,1172,0,False
