H3_Hex_ID,Population_2018,Jobs_In_Hex,Boarding_Total_Hex,Underserved_Score
883e628e19fffff,4519,3485,872.0,0.0
883e628e1bfffff,9108,1967,0.0,0.37901639344262295
883e628e1dfffff,6576,991,4125.0,0.0
883e628e21fffff,40399,17743,19007.0,0.0
883e628e23fffff,14456,3585,52342.80959450916,0.0
883e628e25fffff,35752,10286,11377.0,0.0
883e628e27fffff,16999,2942,1350.0,0.03409836065573768
883e628e29fffff,38977,20033,13180.262839271729,0.0
883e628e2bfffff,36790,8655,3772.0934787151036,0.04655737704918039
883e628e2dfffff,39156,30762,15420.0,0.0
883e628e35fffff,6593,345,1945.0,0.0
883e628e37fffff,2993,962,0.0,0.14622950819672131
883e628e39fffff,53062,3367,6934.0,0.057049180327868765
883e628e3dfffff,13419,1057,1219.0,0.00721311475409836
883e628e41fffff,48765,12246,6697.0,0.044590163934426275
883e628e43fffff,41977,13166,18523.0,0.0
883e628e45fffff,43767,24212,47792.0,0.0
883e628e47fffff,29512,15966,5427.0,0.0
883e628e49fffff,57490,12342,2593.0,0.13639344262295083
883e628e4bfffff,50588,6188,0.0,0.6137704918032787
883e628e4dfffff,48302,15516,23681.0,0.0
883e628e51fffff,22092,18254,35166.52816715707,0.0
883e628e53fffff,3972,7602,7640.0,0.0
883e628e55fffff,31202,14444,15014.476700466774,0.0
883e628e57fffff,4860,13698,285.0,0.0
883e628e59fffff,34142,10870,15709.0,0.0
883e628e5bfffff,2737,6365,31082.0,0.0
883e628e5dfffff,36702,10354,10705.0,0.0
883e628e61fffff,13087,47848,69762.0,0.0
883e628e63fffff,11934,49283,45741.0,0.0
883e628e67fffff,11829,42206,17571.0,0.0
883e628e69fffff,25729,9770,10403.0,0.0
883e628e6bfffff,17254,47776,139099.0,0.0
883e628e6dfffff,12239,9532,9394.0,0.0
883e628e81fffff,779,665,0.0,0.0
883e628e83fffff,1666,1384,1903.0,0.0
883e628e85fffff,6092,898,0.0,0.300327868852459
883e628e87fffff,24175,1741,4027.0,0.0
883e628e89fffff,777,905,0.0,0.0
883e628e8bfffff,1709,1484,0.0,0.0
883e628e8dfffff,1587,561,0.0,0.0
883e628e99fffff,2124,1503,487.0,0.0
883e628e9dfffff,1799,1545,124.0,0.0
883e628ea1fffff,5539,1768,808.0,0.0
883e628ea3fffff,9417,2449,762.0,0.0
883e628ea5fffff,5727,1779,0.0,0.2829508196721311
883e628ea7fffff,5694,1850,941.0,0.0
883e628ea9fffff,2670,2181,0.0,0.13311475409836065
883e628eabfffff,10343,2346,0.0,0.40393442622950815
883e628eadfffff,4579,1925,0.0,0.22295081967213115
883e628eb5fffff,13596,1407,3180.0,0.0
883e628eb9fffff,13082,1662,0.0,0.44065573770491806
883e628ebdfffff,36879,3211,1624.0,0.11016393442622952
883e628ec1fffff,6414,4583,0.0,0.3114754098360656
883e628ec3fffff,14188,9015,14092.0,0.0
883e628ec5fffff,348,648,0.0,0.0
883e628ec7fffff,348,648,0.0,0.0
883e628ec9fffff,581,4004,1151.0,0.0
883e628ecbfffff,10484,11506,15848.0,0.0
883e628ecdfffff,1968,1818,5527.0,0.0
883e628ed1fffff,6136,4055,0.0,0.3029508196721311
883e628ed3fffff,2044,1925,956.0,0.0
883e628ed5fffff,11079,6483,1719.0,0.0
883e628ed7fffff,1782,1528,3186.0,0.0
883e628ed9fffff,22596,14020,0.0,0.520655737704918
883e628edbfffff,13076,7473,1067.0,0.00983606557377048
883e628eddfffff,16097,10882,9485.0,0.0
883e628ee9fffff,15460,1712,0.0,0.4681967213114754
883e628eebfffff,1301,598,0.0,0.0
883e628eedfffff,5902,1196,0.0,0.2885245901639344
883e628f01fffff,16659,22093,41940.0,0.0
883e628f03fffff,31718,71620,46346.0,0.0
883e628f05fffff,24471,20956,2653.0,0.02688524590163932
883e628f07fffff,36557,29053,27089.0,0.0
883e628f09fffff,10019,16579,14412.0,0.0
883e628f0bfffff,1374,15865,16755.0,0.0
883e628f0dfffff,56859,12631,0.0,0.6340983606557377
883e628f11fffff,28728,6245,12515.0,0.0
883e628f13fffff,12303,1070,0.0,0.4308196721311476
883e628f15fffff,15183,6337,1421.0,0.017704918032786954
883e628f17fffff,16670,1353,801.0,0.06622950819672124
883e628f19fffff,26769,11859,6518.0,0.0
883e628f1bfffff,31009,4081,7512.0,0.0
883e628f1dfffff,18656,11886,18206.0,0.0
883e628f21fffff,62824,14016,0.0,0.6445901639344263
883e628f23fffff,62055,13626,2542.0,0.14721311475409837
883e628f25fffff,81621,9669,0.0,0.6675409836065573
883e628f27fffff,46802,8699,14466.0,0.0
883e628f29fffff,20078,21356,7473.0,0.0
883e628f2bfffff,55404,15267,3080.0,0.12
883e628f2dfffff,53861,16571,11333.0,0.02163934426229508
883e628f31fffff,20434,5561,1626.0,0.0485245901639344
883e628f35fffff,33623,9361,48023.0,0.0
883e628f37fffff,12304,4112,2914.0,0.0
883e628f3dfffff,39340,14851,6773.0,0.012459016393442601
883e628f41fffff,35131,16656,21842.0,0.0
883e628f43fffff,12211,27620,2499.0,0.0
883e628f45fffff,66987,11799,19890.0,0.006557377049180357
883e628f47fffff,45196,10609,6049.0,0.04065573770491804
883e628f49fffff,32326,25248,30640.0,0.0
883e628f4bfffff,9938,27799,0.0,0.3954098360655738
883e628f4dfffff,57707,11005,0.0,0.6360655737704918
883e628f53fffff,17062,30218,0.0,0.48163934426229504
883e628f55fffff,3702,21697,16097.0,0.0
883e628f57fffff,13177,13487,6154.0,0.0
883e628f59fffff,7303,16382,6259.0,0.0
883e628f5bfffff,5343,16933,24057.0,0.0
883e628f5dfffff,11857,31535,7424.0,0.0
883e628f61fffff,88873,12333,13640.0,0.05049180327868852
883e628f63fffff,67737,16462,0.0,0.6531147540983606
883e628f65fffff,14824,7638,0.0,0.46360655737704914
883e628f67fffff,77564,14459,2743.0,0.16262295081967215
883e628f69fffff,76908,11589,0.0,0.6642622950819672
883e628f6bfffff,67664,12206,0.0,0.6524590163934426
883e628f6dfffff,65653,9365,782.0,0.23868852459016388
883e6291b7fffff,5607,5290,0.0,0.2767213114754098
883e629435fffff,4265,51,0.0,0.21114754098360655
883e629481fffff,2192,1036,0.0,0.08524590163934426
883e629483fffff,2192,804,0.0,0.08524590163934426
883e629485fffff,2192,1036,0.0,0.08524590163934426
883e629487fffff,2192,989,0.0,0.08524590163934426
883e629489fffff,2192,865,0.0,0.08524590163934426
883e62948bfffff,2192,467,0.0,0.08524590163934426
883e62948dfffff,2192,1036,0.0,0.08524590163934426
883e629493fffff,2191,811,0.0,0.07967213114754096
883e629495fffff,2191,521,0.0,0.07967213114754096
883e629499fffff,2192,683,0.0,0.08524590163934426
883e62949bfffff,2191,930,0.0,0.07967213114754096
883e6294a3fffff,5507,4779,0.0,0.26885245901639343
883e6294a7fffff,6895,4921,8440.0,0.0
883e6294a9fffff,4086,820,0.0,0.1940983606557377
883e6294abfffff,2515,1189,0.0,0.11672131147540982
883e6294b5fffff,4198,3970,0.0,0.20131147540983607
883e6294bbfffff,751,221,0.0,0.0
883e6294bdfffff,2673,2517,0.0,0.1337704918032787
883e6294c1fffff,1390,3,0.0,0.0
883e6294c5fffff,1902,627,0.0,0.06360655737704918
883e6294c7fffff,2107,829,0.0,0.07344262295081966
883e6294cdfffff,1388,0,0.0,0.0
883e6294d1fffff,1722,431,0.0,0.0
883e6294d3fffff,2192,1036,0.0,0.08524590163934426
883e6294d7fffff,2026,547,0.0,0.06754098360655736
883e6294d9fffff,1961,552,0.0,0.0662295081967213
883e6294dbfffff,2192,1036,0.0,0.08524590163934426
883e6294e3fffff,2552,1029,0.0,0.12327868852459017
883e6294ebfffff,2192,1029,0.0,0.08524590163934426
883e629513fffff,5113,25,0.0,0.2531147540983607
883e629515fffff,3476,324,0.0,0.17573770491803276
883e629519fffff,2538,97,0.0,0.12098360655737705
883e62951bfffff,3704,83,0.0,0.180983606557377
883e629527fffff,4144,166,0.0,0.19672131147540983
883e629581fffff,3305,375,0.0,0.16524590163934427
883e629587fffff,3330,406,0.0,0.1678688524590164
883e62958bfffff,3952,237,0.0,0.18950819672131147
883e629593fffff,12817,1916,0.0,0.4360655737704918
883e629597fffff,26216,341,0.0,0.5357377049180327
883e62959bfffff,7318,1491,0.0,0.33311475409836067
883e6295a3fffff,4193,324,0.0,0.20065573770491807
883e6295adfffff,2187,169,0.0,0.0773770491803279
883e6295b1fffff,3293,394,0.0,0.1639344262295082
883e6295b5fffff,3287,506,0.0,0.16065573770491803
883e6295b9fffff,3329,452,0.0,0.16688524590163933
883e6295bbfffff,13735,1383,0.0,0.45180327868852455
883e6295bdfffff,3329,480,0.0,0.16688524590163933
883e6295c1fffff,3896,4,0.0,0.18622950819672135
883e6295cdfffff,5179,20,0.0,0.2557377049180328
883e6295d1fffff,4689,228,0.0,0.2268852459016394
883e6295e1fffff,2105,26,0.0,0.0724590163934426
883e6295e9fffff,4346,13,0.0,0.2183606557377049
883e6299a5fffff,1307,115,0.0,0.0
883e6299b1fffff,0,2749,0.0,0.0
883e6299b9fffff,0,2621,0.0,0.0
883e6299bdfffff,0,1594,0.0,0.0
883e62b013fffff,144,47,0.0,0.0
883e62b081fffff,144,77,0.0,0.0
883e62b083fffff,144,46,0.0,0.0
883e62b089fffff,144,78,0.0,0.0
883e62b08bfffff,144,78,0.0,0.0
883e62b08dfffff,144,75,0.0,0.0
883e62b09dfffff,144,78,0.0,0.0
883e62b0c1fffff,144,78,0.0,0.0
883e62b0c3fffff,144,78,0.0,0.0
883e62b0c5fffff,144,78,0.0,0.0
883e62b0c7fffff,144,78,0.0,0.0
883e62b0cbfffff,144,67,0.0,0.0
883e62b0cdfffff,144,49,0.0,0.0
883e62b0d1fffff,144,40,0.0,0.0
883e62b0d5fffff,144,78,0.0,0.0
883e62b0d7fffff,144,43,0.0,0.0
883e62b0ddfffff,144,78,0.0,0.0
883e62b0e9fffff,144,76,0.0,0.0
883e62b0ebfffff,144,72,0.0,0.0
883e62b101fffff,1840,50,0.0,0.0245901639344262
883e62b103fffff,1840,0,0.0,0.0245901639344262
883e62b105fffff,1840,119,0.0,0.0245901639344262
883e62b107fffff,1840,38,0.0,0.0245901639344262
883e62b121fffff,1935,55,0.0,0.06491803278688524
883e62b123fffff,1840,7,0.0,0.0245901639344262
883e62b125fffff,2226,618,0.0,0.09114754098360656
883e62b127fffff,1848,4,0.0,0.02885245901639344
883e62b12bfffff,1840,107,0.0,0.0245901639344262
883e62b12dfffff,2057,1042,1447.0,0.0
883e62b131fffff,972,9,0.0,0.0
883e62b133fffff,144,0,0.0,0.0
883e62b135fffff,1289,8,0.0,0.0
883e62b137fffff,98,1,0.0,0.0
883e62b139fffff,1840,8,0.0,0.0245901639344262
883e62b13bfffff,353,0,0.0,0.0
883e62b13dfffff,1840,29,0.0,0.0245901639344262
883e62b161fffff,1840,1203,0.0,0.0245901639344262
883e62b165fffff,1847,1212,0.0,0.028196721311475437
883e62b167fffff,1840,1212,0.0,0.0245901639344262
883e62b1e5fffff,144,0,0.0,0.0
883e62b201fffff,231,178,0.0,0.0
883e62b203fffff,231,103,0.0,0.0
883e62b205fffff,231,132,0.0,0.0
883e62b20bfffff,230,178,0.0,0.0
883e62b20dfffff,213,163,0.0,0.0
883e62b211fffff,1155,630,0.0,0.0
883e62b213fffff,1435,819,642.0,0.0
883e62b217fffff,994,506,0.0,0.0
883e62b219fffff,1303,737,272.0,0.0
883e62b21bfffff,1435,819,26.0,0.0
883e62b257fffff,163,112,0.0,0.0
883e62b261fffff,191,145,0.0,0.0
883e62b263fffff,231,178,0.0,0.0
883e62b265fffff,140,108,0.0,0.0
883e62b267fffff,231,156,0.0,0.0
883e62b281fffff,1434,169,0.0,0.0
883e62b283fffff,1434,165,0.0,0.0
883e62b285fffff,1434,778,0.0,0.0
883e62b287fffff,1434,212,0.0,0.0
883e62b289fffff,1434,165,0.0,0.0
883e62b28bfffff,1434,165,0.0,0.0
883e62b28dfffff,1434,697,0.0,0.0
883e62b291fffff,892,101,32.0,0.0
883e62b295fffff,1434,165,412.0,0.0
883e62b297fffff,1087,124,0.0,0.0
883e62b29dfffff,1434,165,0.0,0.0
883e62b2a1fffff,1434,818,0.0,0.0
883e62b2a3fffff,1235,694,0.0,0.0
883e62b2a5fffff,1400,794,0.0,0.0
883e62b2a7fffff,945,507,0.0,0.0
883e62b2a9fffff,1434,818,0.0,0.0
883e62b2abfffff,1434,816,0.0,0.0
883e62b2adfffff,1434,818,0.0,0.0
883e62b2b1fffff,1003,110,0.0,0.0
883e62b2b9fffff,1434,165,0.0,0.0
883e62b2bbfffff,1434,165,0.0,0.0
883e62b2bdfffff,1434,296,0.0,0.0
883e62b2c1fffff,1435,544,395.0,0.0
883e62b2c3fffff,1434,165,0.0,0.0
883e62b2c5fffff,1435,819,0.0,0.0
883e62b2c7fffff,1434,598,0.0,0.0
883e62b2c9fffff,1435,584,0.0,0.0
883e62b2cbfffff,1435,165,90.0,0.0
883e62b2cdfffff,1435,819,0.0,0.0
883e62b2d1fffff,1434,165,0.0,0.0
883e62b2d5fffff,1434,165,0.0,0.0
883e62b2d7fffff,1434,165,0.0,0.0
883e62b2d9fffff,864,98,521.0,0.0
883e62b2ddfffff,1434,165,154.0,0.0
883e62b2e1fffff,1434,819,0.0,0.0
883e62b2e3fffff,1434,819,0.0,0.0
883e62b2e7fffff,1434,819,0.0,0.0
883e62b2e9fffff,1435,819,0.0,0.0
883e62b2ebfffff,1434,819,0.0,0.0
883e62b601fffff,43,666,0.0,0.0
883e62b605fffff,34,538,0.0,0.0
883e62b60dfffff,0,533,0.0,0.0
883e62b621fffff,623,29,0.0,0.0
883e62b623fffff,74,53,0.0,0.0
883e62b629fffff,688,476,0.0,0.0
883e62b62bfffff,74,53,0.0,0.0
883e62b62dfffff,1359,379,2092.0,0.0
883e62b635fffff,74,25,0.0,0.0
883e62b63dfffff,74,26,0.0,0.0
883e62b661fffff,309,531,0.0,0.0
883e62b663fffff,0,677,0.0,0.0
883e62b665fffff,813,624,24.0,0.0
883e62b667fffff,700,727,0.0,0.0
883e62b66bfffff,0,347,0.0,0.0
883e62b71dfffff,27,10,0.0,0.0
883e62b74bfffff,729,404,0.0,0.0
883e62b751fffff,1161,806,272.0,0.0
883e62b753fffff,1153,447,0.0,0.0
883e62b755fffff,1006,589,0.0,0.0
883e62b757fffff,180,60,372.0,0.0
883e62b759fffff,1055,750,340.0,0.0
883e62b75bfffff,1359,836,0.0,0.0
883e62b75dfffff,1007,780,0.0,0.0
883e62b76dfffff,1268,146,0.0,0.0
883e62b811fffff,2,366,0.0,0.0
883e62b813fffff,3,365,0.0,0.0
883e62b815fffff,1,185,0.0,0.0
883e62b817fffff,2,294,0.0,0.0
883e62b81bfffff,2,346,0.0,0.0
883e62b81dfffff,2,230,0.0,0.0
883e62b845fffff,4569,1917,1933.0,0.0
883e62b849fffff,651,289,0.0,0.0
883e62b84dfffff,2542,1048,0.0,0.12262295081967212
883e62b851fffff,2,0,0.0,0.0
883e62b855fffff,2,0,510.0,0.0
883e62b857fffff,2,2,1019.0,0.0
883e62b859fffff,291,67,0.0,0.0
883e62b869fffff,5387,983,0.0,0.2642622950819672
883e62b86bfffff,3918,636,0.0,0.18885245901639347
883e62b86dfffff,5341,973,0.0,0.26032786885245907
883e62b8e9fffff,7,205,0.0,0.0
883e62ba01fffff,2241,442,0.0,0.09868852459016392
883e62ba03fffff,2097,1625,992.0,0.0
883e62ba05fffff,2241,2016,0.0,0.09868852459016392
883e62ba07fffff,1382,1707,1317.0,0.0
883e62ba09fffff,2241,180,0.0,0.09868852459016392
883e62ba0bfffff,2241,802,0.0,0.09868852459016392
883e62ba0dfffff,2241,139,0.0,0.09868852459016392
883e62ba11fffff,2237,1065,0.0,0.09311475409836067
883e62ba13fffff,1615,1433,3452.0,0.0
883e62ba15fffff,1457,1325,783.0,0.0
883e62ba17fffff,912,515,481.0,0.0
883e62ba19fffff,2241,880,0.0,0.09868852459016392
883e62ba1bfffff,2196,491,0.0,0.0904918032786885
883e62ba1dfffff,2241,796,0.0,0.09868852459016392
883e62ba21fffff,2703,2709,0.0,0.13639344262295083
883e62ba23fffff,1031,401,326.0,0.0
883e62ba25fffff,2795,3139,0.0,0.14131147540983607
883e62ba27fffff,2699,2799,0.0,0.13573770491803278
883e62ba29fffff,2241,2201,0.0,0.09868852459016392
883e62ba2dfffff,2446,2538,4879.0,0.0
883e62ba31fffff,905,375,0.0,0.0
883e62ba33fffff,904,155,0.0,0.0
883e62ba35fffff,905,376,195.0,0.0
883e62ba39fffff,905,384,0.0,0.0
883e62ba3bfffff,905,189,0.0,0.0
883e62ba3dfffff,905,376,0.0,0.0
883e62ba41fffff,1880,2050,2534.0,0.0
883e62ba43fffff,2241,953,3481.0,0.0
883e62ba45fffff,214,137,0.0,0.0
883e62ba47fffff,2136,137,0.0,0.07606557377049178
883e62ba49fffff,870,1130,155.0,0.0
883e62ba4bfffff,2242,2458,0.0,0.10524590163934427
883e62ba4dfffff,199,474,0.0,0.0
883e62ba53fffff,2241,848,0.0,0.09868852459016392
883e62ba55fffff,2241,766,0.0,0.09868852459016392
883e62ba57fffff,2241,790,646.0,0.0
883e62ba59fffff,2193,744,1122.0,0.0
883e62ba5bfffff,1915,1189,0.0,0.06426229508196724
883e62ba5dfffff,2241,648,2914.0,0.0
883e62ba61fffff,1945,697,0.0,0.0655737704918033
883e62ba63fffff,2241,442,0.0,0.09868852459016392
883e62ba65fffff,2242,612,0.0,0.10524590163934427
883e62ba67fffff,2241,918,0.0,0.09868852459016392
883e62ba69fffff,199,327,0.0,0.0
883e62ba6bfffff,1003,139,948.0,0.0
883e62ba6dfffff,878,424,0.0,0.0
883e62ba81fffff,11,67,0.0,0.0
883e62ba85fffff,10,107,0.0,0.0
883e62ba87fffff,10,4,0.0,0.0
883e62ba89fffff,11,144,0.0,0.0
883e62ba8bfffff,11,122,0.0,0.0
883e62ba8dfffff,11,1437,0.0,0.0
883e62ba95fffff,11,71,0.0,0.0
883e62ba99fffff,11,86,0.0,0.0
883e62ba9dfffff,11,132,0.0,0.0
883e62baa1fffff,9,3,0.0,0.0
883e62baa3fffff,10,0,0.0,0.0
883e62baa9fffff,8,36,0.0,0.0
883e62baabfffff,10,15,0.0,0.0
883e62bab9fffff,10,0,1606.0,0.0
883e62babdfffff,10,0,0.0,0.0
883e62bac1fffff,11,5,0.0,0.0
883e62bac3fffff,11,5,0.0,0.0
883e62bac5fffff,11,1321,466.0,0.0
883e62bac7fffff,11,396,0.0,0.0
883e62bac9fffff,1429,4,0.0,0.0
883e62bacbfffff,11,5,0.0,0.0
883e62bacdfffff,1203,382,0.0,0.0
883e62bad1fffff,37,93,0.0,0.0
883e62bad3fffff,11,125,0.0,0.0
883e62bad5fffff,11,62,0.0,0.0
883e62bad7fffff,11,132,0.0,0.0
883e62bad9fffff,144,0,0.0,0.0
883e62badbfffff,124,15,0.0,0.0
883e62baddfffff,56,7,0.0,0.0
883e62bae1fffff,904,159,0.0,0.0
883e62bae3fffff,317,806,0.0,0.0
883e62bae5fffff,713,138,0.0,0.0
883e62bae9fffff,821,467,0.0,0.0
883e62baebfffff,306,1183,0.0,0.0
883e62baedfffff,904,159,0.0,0.0
883e62bb01fffff,393,206,0.0,0.0
883e62bb03fffff,29,139,0.0,0.0
883e62bb05fffff,204,155,126.0,0.0
883e62bb07fffff,1477,24,0.0,0.0
883e62bb0bfffff,2460,984,16.0,0.0
883e62bb11fffff,3071,2987,223.0,0.0
883e62bb13fffff,4333,1197,628.0,0.0
883e62bb15fffff,2564,897,444.0,0.0
883e62bb17fffff,5388,1397,1351.0,0.0
883e62bb19fffff,2795,3139,2016.0,0.0
883e62bb1bfffff,2795,3138,2061.0,0.0
883e62bb1dfffff,2611,3069,0.0,0.1278688524590164
883e62bb21fffff,664,157,0.0,0.0
883e62bb23fffff,5018,1310,0.0,0.24459016393442623
883e62bb25fffff,45,0,0.0,0.0
883e62bb29fffff,0,0,0.0,0.0
883e62bb2bfffff,531,166,0.0,0.0
883e62bb2dfffff,0,0,0.0,0.0
883e62bb31fffff,7433,1989,926.0,0.0
883e62bb39fffff,5421,768,0.0,0.2655737704918033
883e62bb3bfffff,6284,1358,1303.0,0.0
883e62bb3dfffff,6859,1648,5985.0,0.0
883e62bb51fffff,2539,1625,4575.0,0.0
883e62bb53fffff,2781,2920,3916.0,0.0
883e62bb55fffff,2774,445,0.0,0.1383606557377049
883e62bb57fffff,2795,2439,1199.0,0.0
883e62bb59fffff,2242,486,0.0,0.10524590163934427
883e62bb5bfffff,2241,1646,0.0,0.09868852459016392
883e62bb5dfffff,3138,727,0.0,0.15278688524590162
883e62c29bfffff,0,307,0.0,0.0
883e62c601fffff,246,0,0.0,0.0
883e62c60bfffff,246,0,0.0,0.0
883e62c611fffff,246,9,0.0,0.0
883e62c613fffff,246,6,0.0,0.0
883e62c619fffff,246,9,0.0,0.0
883e62c61bfffff,246,12,0.0,0.0
883e62c61dfffff,246,4,0.0,0.0
883e62c62dfffff,92,590,0.0,0.0
883e62c641fffff,5100,2470,0.0,0.2518032786885246
883e62c645fffff,4188,2236,201.0,0.0
883e62c649fffff,4207,5424,0.0,0.20229508196721313
883e62c64bfffff,3027,3520,0.0,0.1495081967213115
883e62c64dfffff,5053,6441,0.0,0.24590163934426235
883e62c661fffff,0,853,0.0,0.0
883e62c663fffff,137,446,0.0,0.0
883e62c665fffff,192,902,0.0,0.0
883e62c667fffff,0,853,0.0,0.0
883e62c669fffff,3881,1736,88.0,0.0
883e62c66bfffff,20,819,48.0,0.0
883e62c66dfffff,14027,3257,1264.0,0.015737704918032835
883e62c689fffff,246,0,0.0,0.0
883e62c68bfffff,246,0,0.0,0.0
883e62c691fffff,246,143,0.0,0.0
883e62c693fffff,246,147,0.0,0.0
883e62c695fffff,246,34,0.0,0.0
883e62c697fffff,246,147,0.0,0.0
883e62c699fffff,246,103,0.0,0.0
883e62c69bfffff,246,143,0.0,0.0
883e62c69dfffff,246,0,0.0,0.0
883e62c6b3fffff,246,69,0.0,0.0
883e62c6bbfffff,246,86,0.0,0.0
883e62c6c1fffff,246,12,0.0,0.0
883e62c6c3fffff,246,10,0.0,0.0
883e62c6c9fffff,246,12,0.0,0.0
883e62c6cbfffff,246,12,0.0,0.0
883e62c6cdfffff,246,12,0.0,0.0
883e62c6d1fffff,246,5,0.0,0.0
883e62c6d3fffff,246,34,0.0,0.0
883e62c6d5fffff,246,0,0.0,0.0
883e62c6d7fffff,246,0,0.0,0.0
883e62c6dbfffff,246,33,0.0,0.0
883e62c6ddfffff,246,10,0.0,0.0
883e62c709fffff,0,4397,0.0,0.0
883e62c70bfffff,103,2840,0.0,0.0
883e62c741fffff,0,4553,0.0,0.0
883e62c743fffff,0,4602,0.0,0.0
883e62c747fffff,0,2276,0.0,0.0
883e62c749fffff,0,4594,0.0,0.0
883e62c74bfffff,0,4489,0.0,0.0
883e62c74dfffff,0,2565,0.0,0.0
883e62c751fffff,0,2281,0.0,0.0
883e62c755fffff,0,4521,0.0,0.0
883e62c757fffff,68,2761,0.0,0.0
883e62c75bfffff,0,809,0.0,0.0
883e62c75dfffff,0,3594,0.0,0.0
883e62d481fffff,111,168,226.0,0.0
883e62d483fffff,111,1543,901.0,0.0
883e62d485fffff,219,138,0.0,0.0
883e62d487fffff,122,137,0.0,0.0
883e62d489fffff,111,439,0.0,0.0
883e62d48bfffff,111,450,722.0,0.0
883e62d48dfffff,111,26,0.0,0.0
883e62d491fffff,111,2249,0.0,0.0
883e62d493fffff,109,2105,0.0,0.0
883e62d495fffff,111,2187,0.0,0.0
883e62d497fffff,111,2249,0.0,0.0
883e62d499fffff,107,1952,0.0,0.0
883e62d49bfffff,96,790,0.0,0.0
883e62d49dfffff,111,2207,1092.0,0.0
883e62d4a1fffff,1486,3503,4438.0,0.0
883e62d4a3fffff,2994,3273,7767.0,0.0
883e62d4a5fffff,1080,1181,104.0,0.0
883e62d4a7fffff,5083,3570,1557.0,0.0
883e62d4a9fffff,698,2733,0.0,0.0
883e62d4abfffff,926,2049,138.0,0.0
883e62d4adfffff,1493,1395,89.0,0.0
883e62d4b1fffff,111,128,0.0,0.0
883e62d4b3fffff,119,124,0.0,0.0
883e62d4b7fffff,1113,117,0.0,0.0
883e62d4b9fffff,111,135,0.0,0.0
883e62d4bbfffff,111,625,0.0,0.0
883e62d4bdfffff,925,89,174.0,0.0
883e62d4d1fffff,378,36,0.0,0.0
883e62d4d3fffff,1285,1410,1560.0,0.0
883e62d4d5fffff,111,259,0.0,0.0
883e62d4d7fffff,111,365,188.0,0.0
883e62d4d9fffff,1381,77,0.0,0.0
883e62d4dbfffff,1824,82,0.0,0.003934426229508181
883e62d4e3fffff,406,65,0.0,0.0
883e62d4e7fffff,718,241,0.0,0.0
883e62d581fffff,5382,1801,736.0,0.0
883e62d583fffff,8624,3967,0.0,0.36655737704918034
883e62d589fffff,3197,1304,0.0,0.15475409836065573
883e62d58bfffff,3334,2949,3841.0,0.0
883e62d591fffff,7279,1872,593.0,0.0
883e62d593fffff,8871,4920,0.0,0.3731147540983607
883e62d595fffff,9615,1627,497.0,0.0
883e62d597fffff,13021,2698,0.0,0.43934426229508194
883e62d599fffff,1635,1330,387.0,0.0
883e62d59dfffff,3026,3754,430.0,0.0
883e62d5a1fffff,0,2020,0.0,0.0
883e62d5a3fffff,0,3013,0.0,0.0
883e62d5a5fffff,0,1372,0.0,0.0
883e62d5a7fffff,0,2994,0.0,0.0
883e62d5abfffff,0,2020,0.0,0.0
883e62d5b3fffff,18776,5061,8683.0,0.0
883e62d5b5fffff,0,3464,0.0,0.0
883e62d5b7fffff,43,2091,0.0,0.0
883e62d5bbfffff,18511,4492,0.0,0.4918032786885246
883e62d5bdfffff,340,1658,0.0,0.0
883e62d5d3fffff,1378,232,0.0,0.0
883e62d5d5fffff,2907,1354,0.0,0.1442622950819672
883e62d5d7fffff,2623,1723,1275.0,0.0
883e62d5dbfffff,1733,235,0.0,0.0
883e62d681fffff,1825,183,0.0,0.01442622950819672
883e62d683fffff,1825,100,1109.0,0.0
883e62d687fffff,1586,83,0.0,0.0
883e62d689fffff,1825,201,0.0,0.01442622950819672
883e62d68bfffff,1825,201,0.0,0.01442622950819672
883e62d68dfffff,1736,192,0.0,0.0
883e62d691fffff,1825,1467,0.0,0.01442622950819672
883e62d693fffff,1825,1495,77.0,0.0
883e62d695fffff,1825,450,0.0,0.01442622950819672
883e62d697fffff,1825,1952,207.0,0.0
883e62d699fffff,1825,988,0.0,0.01442622950819672
883e62d69bfffff,1825,553,0.0,0.01442622950819672
883e62d69dfffff,1825,94,0.0,0.01442622950819672
883e62d6b1fffff,1402,224,0.0,0.0
883e62d6b3fffff,1825,495,0.0,0.01442622950819672
883e62d6b9fffff,1825,263,0.0,0.01442622950819672
883e62d6bbfffff,1825,1326,199.0,0.0
883e62d6d1fffff,1825,201,0.0,0.01442622950819672
883e62d6d3fffff,1825,201,0.0,0.01442622950819672
883e62d6d5fffff,1825,201,0.0,0.01442622950819672
883e62d6d7fffff,1825,201,0.0,0.01442622950819672
883e62d6dbfffff,1172,124,0.0,0.0
